"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1400000US36085008900","Census Tract 89, Richmond County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085009601","Census Tract 96.01, Richmond County, New York","4024","3956","3408","53","11","342","0","142","68","60","16","2","25","0","11","0","1","0","0","4","0","0","0","1","0","8","6","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085009602","Census Tract 96.02, Richmond County, New York","3461","3399","2937","59","11","239","0","153","62","58","14","1","18","0","21","2","1","0","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085009700","Census Tract 97, Richmond County, New York","3925","3733","1944","1253","28","174","0","334","192","184","58","2","18","1","32","28","7","1","35","1","0","1","0","0","0","7","3","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085010500","Census Tract 105, Richmond County, New York","5153","4927","2688","1107","14","396","0","722","226","214","56","12","26","4","57","6","5","3","23","0","0","17","5","0","0","12","3","0","0","0","1","1","0","1","0","2","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085011201","Census Tract 112.01, Richmond County, New York","5758","5635","4948","69","12","470","4","132","123","109","13","3","45","2","39","0","1","0","3","0","0","1","0","2","0","12","0","0","0","2","0","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085011202","Census Tract 112.02, Richmond County, New York","6428","6268","5382","113","14","388","0","371","160","158","27","20","48","3","49","1","1","0","1","2","0","0","1","2","3","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085011401","Census Tract 114.01, Richmond County, New York","3067","2943","2078","465","13","209","2","176","124","110","41","8","12","0","19","6","2","0","12","1","0","0","0","8","1","13","5","0","0","0","1","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085011402","Census Tract 114.02, Richmond County, New York","3450","3371","2931","68","10","218","5","139","79","72","11","2","19","0","35","0","1","0","1","0","0","0","1","2","0","6","4","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085012100","Census Tract 121, Richmond County, New York","3065","3028","2814","40","11","112","1","50","37","35","6","1","16","2","3","0","4","0","3","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085012200","Census Tract 122, Richmond County, New York","3813","3748","3486","25","26","121","1","89","65","63","14","13","11","0","25","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085012500","Census Tract 125, Richmond County, New York","2939","2835","1522","585","21","209","0","498","104","91","25","6","2","0","29","0","1","0","17","0","0","0","0","10","1","10","9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085012804","Census Tract 128.04, Richmond County, New York","4259","4187","3631","81","2","295","1","177","72","72","5","3","31","0","24","2","1","1","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085012805","Census Tract 128.05, Richmond County, New York","3158","3118","2894","24","8","153","0","39","40","33","4","3","11","3","6","0","3","1","0","0","0","1","0","0","1","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085012806","Census Tract 128.06, Richmond County, New York","5955","5825","5008","252","13","330","1","221","130","124","41","7","22","1","28","4","2","0","1","6","0","0","0","8","4","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085013201","Census Tract 132.01, Richmond County, New York","1558","1538","1451","23","5","53","0","6","20","20","6","1","8","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085013203","Census Tract 132.03, Richmond County, New York","5433","5359","5085","42","3","136","4","89","74","67","9","2","30","0","21","0","0","0","0","2","0","0","1","2","0","7","4","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085013204","Census Tract 132.04, Richmond County, New York","4843","4781","4428","25","8","193","1","126","62","54","5","7","17","2","15","1","1","0","0","0","0","0","1","3","2","8","4","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085013301","Census Tract 133.01, Richmond County, New York","1633","1541","303","992","21","30","1","194","92","84","22","5","0","0","18","15","3","0","17","0","0","2","0","1","1","7","4","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085013302","Census Tract 133.02, Richmond County, New York","3587","3404","1064","1333","44","151","0","812","183","164","55","12","11","1","34","7","4","1","30","0","0","6","0","3","0","18","6","0","0","8","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085013400","Census Tract 134, Richmond County, New York","3946","3892","3505","44","19","143","0","181","54","50","7","2","8","0","21","1","4","1","2","2","0","2","0","0","0","4","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085013800","Census Tract 138, Richmond County, New York","6535","6472","6159","12","13","184","0","104","63","63","15","6","17","6","15","0","0","0","0","1","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085014100","Census Tract 141, Richmond County, New York","2690","2574","1464","440","11","182","0","477","116","107","28","8","9","0","29","7","0","0","14","0","0","1","1","10","0","9","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085014604","Census Tract 146.04, Richmond County, New York","6422","6327","5990","34","13","211","2","77","95","91","25","6","25","1","24","0","1","0","0","0","0","0","3","6","0","4","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085014605","Census Tract 146.05, Richmond County, New York","3836","3797","3597","17","2","102","0","79","39","39","11","5","3","0","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085014606","Census Tract 146.06, Richmond County, New York","6372","6304","5953","44","8","170","0","129","68","65","16","7","20","1","16","0","1","0","1","1","0","0","1","1","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085014607","Census Tract 146.07, Richmond County, New York","4552","4483","4179","32","3","181","5","83","69","65","12","2","27","0","18","0","0","0","3","0","0","0","0","3","0","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085014608","Census Tract 146.08, Richmond County, New York","3510","3471","3185","18","2","199","1","66","39","39","6","7","12","0","9","0","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085014700","Census Tract 147, Richmond County, New York","3412","3342","3056","86","6","114","0","80","70","68","14","7","25","0","13","0","1","0","2","0","0","0","0","6","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085015100","Census Tract 151, Richmond County, New York","5141","5006","4476","108","6","281","1","134","135","127","29","11","36","4","20","0","2","2","4","4","0","5","3","7","0","8","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085015400","Census Tract 154, Richmond County, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085015601","Census Tract 156.01, Richmond County, New York","6330","6252","6035","27","11","97","0","82","78","71","11","10","29","1","8","0","2","0","1","0","0","1","0","7","1","7","1","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085015602","Census Tract 156.02, Richmond County, New York","3320","3285","3147","10","10","100","6","12","35","35","4","5","9","1","12","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085015603","Census Tract 156.03, Richmond County, New York","4265","4216","3985","7","4","158","0","62","49","49","3","9","11","1","23","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085016901","Census Tract 169.01, Richmond County, New York","2970","2889","2318","90","13","340","0","128","81","79","11","9","28","2","10","0","2","0","7","3","0","0","1","6","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085017005","Census Tract 170.05, Richmond County, New York","4507","4442","4145","10","11","237","3","36","65","65","13","5","14","0","16","0","1","0","3","0","5","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085017007","Census Tract 170.07, Richmond County, New York","4968","4873","3756","209","15","735","0","158","95","88","16","2","28","2","26","3","0","0","4","1","0","2","0","4","0","7","4","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085017008","Census Tract 170.08, Richmond County, New York","7388","7303","6856","42","7","355","2","41","85","81","14","10","31","0","14","0","0","0","3","5","0","0","0","4","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085017009","Census Tract 170.09, Richmond County, New York","4299","4257","4084","23","2","123","0","25","42","42","11","6","18","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085017010","Census Tract 170.10, Richmond County, New York","8583","8412","7576","157","21","471","2","185","171","159","41","6","28","2","67","1","1","0","5","1","0","1","0","6","0","12","1","7","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085017011","Census Tract 170.11, Richmond County, New York","4549","4490","4176","25","2","207","3","77","59","55","21","6","9","0","15","0","0","0","0","0","0","0","0","3","1","4","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36085017012","Census Tract 170.12, Richmond County, New York","4279","4230","3932","30","7","227","0","34","49","48","18","3","8","0","16","0","1","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
